accuracy,pruning,sparsity,model,dataset,seed,nodes,edges,sink_nodes,source_nodes,disc_nodes,r-out,r-in,2-hop_nei,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.5123,snfs,0.95,Resnet-32,CIFAR-100,2,306672,10630862,0.0381286847185266,0.0395340950592163,0.1453637762821516,0.0277119578826251,0.0228030426883539,2.7343331395307303e-05,0.0001571838671219,13313.07100411989,44580,2.243158366980709e-05,6.98144009142229e-07,3.354878604753538e-06,9.84868395432092e-05,3.3388393442473617e-06,28.083221,1132.8104085338152
0.5803,rigl,0.95,Resnet-32,CIFAR-100,0,306672,5748764,0.0256756404236448,0.0094172275264778,0.06797816559712,0.0197663358593255,0.0056629564198495,3.718728901983294e-05,0.0002812778538134,6810.26519857138,20848,4.7966231772831926e-05,6.915822076969903e-07,3.43476329068738e-06,0.0002701450259568,3.369527339706814e-06,21.30635,485.10128768980536
0.5855,rigl,0.95,Resnet-32,CIFAR-100,1,306672,5695742,0.0278082120310951,0.010545468774456,0.050373036990661,0.0242790140424197,0.008011072130725,3.706325161247803e-05,0.0001855772259347,7120.0349933336165,15449,6.472910868017347e-05,7.054695228771638e-07,3.436382605603381e-06,0.0001854016561845,3.3751812000848323e-06,19.559738,464.9980728188796
0.5882,rigl,0.95,Resnet-32,CIFAR-100,2,306672,5774419,0.0191148849585224,0.0132062920644858,0.0759736787186309,0.0243766515730846,0.0089543207723582,3.715340290003166e-05,0.0001330003936326,5532.590112182715,23300,4.291845493562232e-05,6.938806895598093e-07,3.4339904513044807e-06,0.0001096214181894,3.3955027764449683e-06,24.733734,515.3557836284796
0.5911,itop,0.95,Resnet-32,CIFAR-100,0,306672,6003421,0.0061075024782177,0.0065216257108572,0.0033390723639588,0.0101347215196135,0.006837601427586,3.933160577237528e-05,0.0,9900.39372667684,1025,0.0009756097560975,7.367193367417225e-07,3.4273845484682863e-06,0.0,3.412264084941004e-06,28.378473,564.3329858253537
0.5863,itop,0.95,Resnet-32,CIFAR-100,1,306672,5481709,0.0050086085459383,0.0065248865237126,0.0100172170918766,0.0071154816864594,0.006288184943783,3.98444901718872e-05,0.0,5663.328031093953,3073,0.0003254149040026,7.664199057984605e-07,3.44323771599672e-06,0.0,3.460086936582858e-06,26.684677,543.8830579176655
0.581,itop,0.95,Resnet-32,CIFAR-100,2,306672,6128480,0.0074835655032086,0.0065444514008452,0.0033390723639588,0.0076676435266167,0.0054210832049708,3.865186018988144e-05,0.0,4460.74343213978,1025,0.0009756097560975,7.20219597742773e-07,3.4239854528752767e-06,0.0,3.3714270544046557e-06,27.156162,488.94354400708966
0.5748,dsr,0.95,Resnet-32,CIFAR-100,0,306672,4326552,0.0055759899827829,0.0080183388114989,0.034753743413158,0.009685541743171,0.0122457790869033,3.4472542691296115e-05,5.524029296308007e-05,211802.26201210573,10659,9.381743127873156e-05,7.91295560364403e-07,3.491943788328517e-06,5.524029296308007e-05,3.408797639842671e-06,91.514694,876.5078595887873
0.5662,dsr,0.95,Resnet-32,CIFAR-100,1,306672,4309140,0.0065248865237126,0.007121615276256,0.0445068346637449,0.0084100307718013,0.0115099532621358,3.455197298809797e-05,1.113911360503488e-05,194371.18721763507,13650,7.326007326007326e-05,7.933424889939426e-07,3.492877722200161e-06,1.113911360503488e-05,3.4460057224326665e-06,94.507805,904.850729639494
0.5696,dsr,0.95,Resnet-32,CIFAR-100,2,306672,4278939,0.0057096833098554,0.0069227056920749,0.0256952053007773,0.0108360974531303,0.0087636210752244,3.3380065941108994e-05,1.5190681615232188e-05,23824.344790612813,7881,0.0001268874508311,7.802101889831244e-07,3.4945156495090965e-06,1.5190681615232188e-05,3.42153229826776e-06,92.32009,893.0484980361116
0.6026,grasp,0.9,Resnet-32,CIFAR-100,0,306672,11635193,0.0049042625345646,0.0067368393593154,0.0,0.0083545670449987,0.0060360838019618,3.988642321583852e-05,0.0,11921.926100409337,1,1.0,1.519038950221904e-06,3.3467590017452112e-06,0.0,3.400769890461115e-06,70.50853,1165.5148777950249
0.5907,grasp,0.9,Resnet-32,CIFAR-100,1,306672,12132716,0.0049042625345646,0.0065248865237126,0.0,0.0081628054262541,0.0068270781249639,3.902908973181136e-05,0.0,11162.2404618224,1,1.0,1.47973782432217e-06,3.3432346313936865e-06,0.0,3.3773104261550635e-06,67.164314,1032.985439103319
0.6009,grasp,0.9,Resnet-32,CIFAR-100,2,306672,12028855,0.0049042625345646,0.0065216257108572,0.0,0.0082407677206184,0.007153216162303,3.919148735527864e-05,0.0,13838.466017921071,1,1.0,1.4960665470004547e-06,3.3439462874967405e-06,0.0,3.3716173112999816e-06,65.77026,1134.7781538959032
0.5521,prospr,0.9,Resnet-32,CIFAR-100,0,306672,19527917,0.0169464444096624,0.0154008191161892,0.0100530860332863,0.0051009536757043,0.0059795420064515,2.198206979979123e-05,8.193398200125492e-05,35735.976312578554,3148,0.0003176620076238,1.3262011481823616e-06,3.312021594179386e-06,7.307487019736924e-05,3.349564182786558e-06,48.732567,1503.6378146425425
0.5008,prospr,0.9,Resnet-32,CIFAR-100,1,306672,19705453,0.0294484008973756,0.0272995252256482,0.0219778786455887,0.0122529535352473,0.0113530503460133,2.200744881059005e-05,0.0001229608880343,33013.15623558616,6741,0.0001483459427384,1.253203024542056e-06,3.31156022977214e-06,0.0001215399615527,3.353048134458301e-06,50.562637,1304.782994237439
0.5675,prospr,0.9,Resnet-32,CIFAR-100,2,306672,22260933,0.0110802420827463,0.0274658266812751,0.005637945427036,0.0074678810632061,0.0085596592020648,2.1517550792169517e-05,6.729277699187181e-05,42738.9456224948,1730,0.0005780346820809,1.271723400028037e-06,3.30573460241917e-06,6.077912367823936e-05,3.3591805421062424e-06,60.526672,1404.6437278667745
0.5518,synflow,0.9,Resnet-32,CIFAR-100,0,306672,17874459,0.0192909688527156,0.0178236030677727,0.1563038034121145,0.0239875791485493,0.0130530384164354,2.189287043770348e-05,3.1889077034443397e-06,26783.73433467273,47935,2.086158339417962e-05,1.3239945429690472e-06,3.3167586046118355e-06,3.1889077034443397e-06,3.383862782652421e-06,93.01897,987.1600999226666
0.5546,synflow,0.9,Resnet-32,CIFAR-100,1,306672,17866681,0.0192648823498721,0.0171616580581207,0.1584363750195648,0.0226005042570581,0.0135749331395125,2.17480796860372e-05,2.0708938610366414e-06,29182.45426752736,48589,2.058078989071601e-05,1.3450371240828693e-06,3.3167829597809422e-06,2.0708938610366414e-06,3.389690357378871e-06,91.9075,945.212457098764
0.5513,synflow,0.9,Resnet-32,CIFAR-100,2,306672,17850846,0.0153584285490687,0.0158312464131058,0.16030155997287,0.0198936229689057,0.0115626452662243,2.186894890341399e-05,3.3611852345821595e-06,29766.496274910445,49161,2.034132747503102e-05,1.3620165066033416e-06,3.316832609338304e-06,3.3611852345821595e-06,3.3890957390930743e-06,87.764984,939.7504386268182
0.5488,snip,0.9,Resnet-32,CIFAR-100,0,306672,19448634,0.0125965200605206,0.0217235352428653,0.002784734178536,0.0077187940294418,0.0120049048174797,2.4717972665572303e-05,6.442611856441948e-05,45962.51710012127,855,0.0011695906432748,1.3461750466171643e-06,3.3122303482972524e-06,6.092972904935123e-05,3.360749286303662e-06,134.72662,1694.582902983315
0.5479,snip,0.9,Resnet-32,CIFAR-100,1,306672,19707354,0.0156779882089007,0.0202235613293681,0.00388036729796,0.0072444022672957,0.0102699225882886,2.4314220098448515e-05,6.616819284821291e-05,48276.95696647048,1200,0.0008333333333333,1.2794368300682007e-06,3.311555334606678e-06,6.256547682656941e-05,3.3509587215361205e-06,145.29362,1822.152439980792
0.5191,snip,0.9,Resnet-32,CIFAR-100,2,306672,16972401,0.0137443261856315,0.0210322429175144,0.0014706265977982,0.0098340829915578,0.011362446597862,2.624323852919874e-05,5.497159771325224e-05,49364.97111245486,453,0.0022075055187637,1.3066041921382886e-06,3.319732038401005e-06,5.190780019868727e-05,3.353805113807213e-06,120.68761,1774.3654749768473
0.5945,er,0.9,Resnet-32,CIFAR-100,0,306672,11140915,0.0049042625345646,0.0065216257108572,0.0,0.0077503508464071,0.0052882550490691,3.992837209027219e-05,0.0,37043.004741082754,1,1.0,1.5286952940386825e-06,3.350572089746429e-06,0.0,3.3873345887943435e-06,91.99722,1243.7085270191774
0.5951,er,0.9,Resnet-32,CIFAR-100,1,306672,11174539,0.0049042625345646,0.0065216257108572,0.0,0.0083396728938885,0.0058945608404964,4.011370275162316e-05,0.0,26814.218054274992,1,1.0,1.5743336371510455e-06,3.3503020057192757e-06,0.0,3.3939633919009024e-06,91.93847,1212.244592611025
0.6003,er,0.9,Resnet-32,CIFAR-100,2,306672,11230137,0.0049042625345646,0.0065216257108572,0.0,0.0080433569065096,0.0055526482001065,3.9876427164357714e-05,0.0,23152.71185275834,1,1.0,1.506451308504707e-06,3.3498589641270085e-06,0.0,3.405078980195734e-06,91.76133,1220.7613633966362
0.5975,erk,0.9,Resnet-32,CIFAR-100,0,306672,11438220,0.0049042625345646,0.0065216257108572,0.0,0.0078411675942585,0.0057713525356218,3.967838987237889e-05,0.0,17252.78338412795,1,1.0,1.536842074898381e-06,3.348239045867324e-06,0.0,3.387718981548727e-06,90.242035,1146.9823058674265
0.6056,erk,0.9,Resnet-32,CIFAR-100,1,306672,11505525,0.0049042625345646,0.0065216257108572,0.0,0.008391968206579,0.0056604109764656,3.960963870807491e-05,0.0,14405.090107231092,1,1.0,1.4808648871106236e-06,3.347727620291569e-06,0.0,3.383771207743236e-06,95.277435,1246.492376958037
0.6026,erk,0.9,Resnet-32,CIFAR-100,2,306672,11427122,0.0049042625345646,0.0065216257108572,0.0,0.0079314809100664,0.0060625938884699,3.988453691981114e-05,0.0,22179.433198402887,1,1.0,1.5664482533353526e-06,3.348323954023681e-06,0.0,3.4054581956913478e-06,92.308945,1226.7943330535147
0.5683,uniform,0.9,Resnet-32,CIFAR-100,0,306672,6392293,0.005112954557312,0.0065118432722909,9.782438566285803e-06,0.009024617613742,0.0111906635068198,4.912376509731664e-05,1.0950687022638045e-06,5313.345018759309,4,0.25,1.7608994427449037e-06,3.4172512414662878e-06,1.0950687022638045e-06,3.463739160142875e-06,14.349731,602.9891707499706
0.572,uniform,0.9,Resnet-32,CIFAR-100,1,306672,6311338,0.0057422914384097,0.0098509156362498,1.3043251421714405e-05,0.0105987034761884,0.0137113556586574,4.903583255428672e-05,6.020910304597852e-06,4598.694782152374,5,0.2,1.7441538888437727e-06,3.4192578634443346e-06,6.020910304597852e-06,3.423869049651554e-06,17.963463,672.3332564427228
0.5638,uniform,0.9,Resnet-32,CIFAR-100,2,306672,6302650,0.0057422914384097,0.0098639588876715,6.521625710857202e-06,0.0098112698626768,0.0142844676445622,4.903505619741885e-05,4.759902580660516e-07,3724.3340456791984,3,0.3333333333333333,1.7457536906168655e-06,3.419476274783952e-06,4.759902580660516e-07,3.445392458857973e-06,20.531536,693.7202379590321
0.6274,snfs,0.9,Resnet-32,CIFAR-100,0,306672,18202832,0.0180909897219178,0.008080294255752,0.0190105389471487,0.0169634593122652,0.0058133261901225,2.515750063529761e-05,1.2360713981209076e-05,29098.980881656214,5831,0.0001714971702966,4.088736378950203e-07,3.315749362011753e-06,1.1976158435127018e-05,3.365213571146484e-06,33.8678,624.4082945646022
0.6312,snfs,0.9,Resnet-32,CIFAR-100,1,306672,18065371,0.0114454531225543,0.0071248760891114,0.0150551729535138,0.0103328628014337,0.003788242156776,2.5851545209118477e-05,5.922933993439714e-06,28711.72717737156,4618,0.0002165439584235,4.020162396874541e-07,3.316167378731776e-06,5.922933993439714e-06,3.349804774857561e-06,33.665154,552.2197781772347
0.6267,snfs,0.9,Resnet-32,CIFAR-100,2,306672,18078360,0.0159714613658892,0.0066357541607972,0.0137801951270412,0.0098743470093526,0.003546505324598,2.612130760283228e-05,6.029307968200656e-06,27569.420001924955,4227,0.0002365744026496,4.136426051171343e-07,3.3161276074304424e-06,6.029307968200656e-06,3.3536272907580323e-06,31.692204,595.226080768781
0.6378,rigl,0.9,Resnet-32,CIFAR-100,0,306672,11407809,0.0237387175875202,0.007897688735848,0.0123813064120624,0.0235919973765339,0.0080429993173974,3.5909503593763246e-05,1.5340369040189926e-05,25173.461159018352,3798,0.0002632964718272,5.34989869263823e-07,3.3484721070868293e-06,1.5340369040189926e-05,3.3807726456292566e-06,46.761433,729.7707061298418
0.6347,rigl,0.9,Resnet-32,CIFAR-100,1,306672,11477281,0.0101411279803829,0.0072259612876297,0.0183681588146293,0.009680428665988,0.0065375240006757,3.598415861690436e-05,6.621777405293117e-06,25339.329368776456,5634,0.0001774937877174,5.337305327714523e-07,3.3479415054982475e-06,6.621777405293117e-06,3.361534190860074e-06,40.677235,673.776071307381
0.6333,rigl,0.9,Resnet-32,CIFAR-100,2,306672,11538873,0.0253952105180779,0.0116867532738561,0.0136758491156675,0.0233156218982564,0.0074321816350695,3.5445677364686785e-05,8.995679214079226e-05,33908.919294284635,4195,0.000238379022646,5.274211177548308e-07,3.3474764316721387e-06,8.995679214079226e-05,3.369649298837125e-06,46.91169,660.4850234484111
0.6388,itop,0.9,Resnet-32,CIFAR-100,0,306672,11590799,0.0115824072624823,0.0065216257108572,0.0,0.0134576572331208,0.0054694244978279,3.852243527360648e-05,0.0,21188.26170887788,1,1.0,5.710648985777408e-07,3.3470881846789837e-06,0.0,3.4121995121809928e-06,48.694977,700.0018066277936
0.6282,itop,0.9,Resnet-32,CIFAR-100,1,306672,11515011,0.0124171753534721,0.0065248865237126,0.0,0.0119902621022246,0.0053963474285869,3.7940218234486817e-05,0.0,17273.271388103753,1,1.0,5.348019922975788e-07,3.3476560204069077e-06,0.0,3.385424211175828e-06,51.71415,673.945032469957
0.6369,itop,0.9,Resnet-32,CIFAR-100,2,306672,11781936,0.0084520269212709,0.0065216257108572,0.0,0.0100469057037824,0.0054421446526275,3.80795919074542e-05,0.0,28568.03246410437,1,1.0,5.386045314227724e-07,3.345688549881534e-06,0.0,3.3912239370605126e-06,50.744263,702.7129772900554
0.6207,dsr,0.9,Resnet-32,CIFAR-100,0,306672,10297125,0.0049042625345646,0.0065216257108572,0.0033390723639588,0.0084440074292581,0.0093641671825873,4.254808682167024e-05,0.0,26436.481051458537,1025,0.0009756097560975,5.08955526515581e-07,3.357927341268095e-06,0.0,3.384588604088955e-06,93.1008,944.9824803641892
0.6095,dsr,0.9,Resnet-32,CIFAR-100,1,306672,11064491,0.0049042625345646,0.0065216257108572,0.0033390723639588,0.009542960448881,0.0096050509689058,4.111235484951034e-05,0.0,69040.3968312686,1025,0.0009756097560975,5.063613618040085e-07,3.3511920694385366e-06,0.0,3.40576051802882e-06,91.78083,927.3329853118188
0.613,dsr,0.9,Resnet-32,CIFAR-100,2,306672,10741676,0.0049042625345646,0.0065216257108572,0.0033390723639588,0.0081245235845877,0.0087619473907051,4.146050740112453e-05,0.0,108303.39375484794,1025,0.0009756097560975,4.917304042212716e-07,3.353908197347311e-06,0.0,3.412508672134666e-06,93.36008,958.0444233321882
0.631,grasp,0.8,Resnet-32,CIFAR-100,0,306672,17651019,0.0049042625345646,0.0065216257108572,0.0,0.0081312019436384,0.0073510203575215,3.434689366617581e-05,0.0,26474.581952010816,1,1.0,1.244384030935756e-06,3.317466808381686e-06,0.0,3.4030008431979847e-06,86.57873,1238.159541658516
0.6349,grasp,0.8,Resnet-32,CIFAR-100,1,306672,18248780,0.0049042625345646,0.0065216257108572,0.0,0.0085729566579245,0.0087453517440617,3.3945491780761805e-05,0.0,31253.91393254782,1,1.0,1.2076275791440482e-06,3.3156110391975984e-06,0.0,3.40500384643596e-06,80.81432,1233.0118252554312
0.6321,grasp,0.8,Resnet-32,CIFAR-100,2,306672,17436723,0.0049042625345646,0.0065216257108572,0.0,0.0088245365829347,0.0078478048885676,3.5231523998467686e-05,0.0,26814.00639489427,1,1.0,1.2155246746614264e-06,3.318163081156222e-06,0.0,3.39676736726308e-06,85.76692,1293.8201332685646
0.6246,prospr,0.8,Resnet-32,CIFAR-100,0,306672,25743154,0.0053933844628789,0.0111911097198309,3.2608128554286015e-05,0.0074756962569543,0.0078780556570496,2.3513513830405504e-05,8.934414174735543e-07,59078.69744635797,11,0.0909090909090909,1.0574447680119656e-06,3.2996581344491904e-06,8.934414174735543e-07,3.362117090136888e-06,93.61668,1410.690038340411
0.6341,prospr,0.8,Resnet-32,CIFAR-100,1,306672,30408613,0.0049042625345646,0.0065216257108572,0.0,0.0080792241329783,0.0066732080151107,2.2559124983151418e-05,0.0,58856.90181071396,1,1.0,9.56833895742259e-07,3.29369827509572e-06,0.0,3.3819669613231213e-06,86.18977,1280.003419541306
0.6275,prospr,0.8,Resnet-32,CIFAR-100,2,306672,19202874,0.0074053059946783,0.0194735743726196,0.000639119319664,0.0089631895725608,0.0090527594983959,2.7545949384274695e-05,4.608685137443489e-05,36796.46735066845,197,0.0050761421319796,1.183266137633891e-06,3.3128883937047985e-06,4.608685137443489e-05,3.361377235055715e-06,94.90505,1616.0774650612775
0.6234,synflow,0.8,Resnet-32,CIFAR-100,0,306672,28508819,0.0106563364115406,0.0115074085668075,0.0651640841028851,0.0156092400740977,0.0085534234161015,2.0394998039450232e-05,1.7187663929537032e-06,51890.20325275487,19985,5.003752814610957e-05,9.962218141831525e-07,3.2958897205909216e-06,1.7187663929537032e-06,3.455418816551736e-06,113.18179,1219.394921588806
0.6267,synflow,0.8,Resnet-32,CIFAR-100,1,306672,28525196,0.00981504669484,0.0100693900975635,0.070329211665884,0.0138808862172235,0.0080422935568961,2.017619583695897e-05,0.0,57671.9925010857,21569,4.636283555102231e-05,1.0592625847829055e-06,3.2958695821203304e-06,0.0,3.4440563613014164e-06,121.10003,1245.020364911291
0.6249,synflow,0.8,Resnet-32,CIFAR-100,2,306672,28555278,0.008947670475296,0.0081357280742943,0.0648249595659205,0.0122185467779371,0.0077117442176539,2.0401787350860477e-05,1.961108555833356e-06,57198.7282426037,19881,5.0299280720285695e-05,1.0707568148561523e-06,3.295832651068483e-06,1.961108555833356e-06,3.45164854254679e-06,116.08141,1330.1208244620343
0.6255,snip,0.8,Resnet-32,CIFAR-100,0,306672,26407812,0.0052173005686857,0.0069292273177857,9.782438566285803e-06,0.0084136466890933,0.0067206249423466,2.412616063128577e-05,1.1360274755061117e-07,72295.69163200646,4,0.25,1.0544869253833982e-06,3.298680437945472e-06,1.1360274755061117e-07,3.390763247969865e-06,161.90106,1881.8083491773336
0.6366,snip,0.8,Resnet-32,CIFAR-100,1,306672,28256806,0.0049564355402514,0.0066324933479417,3.260812855428601e-06,0.0081661741953425,0.0072989848888087,2.3263471515406425e-05,3.538970398848334e-08,91725.80781200112,2,0.5,1.087224510858505e-06,3.296202559417085e-06,3.538970398848334e-08,3.41134453631192e-06,156.13959,1739.412493991248
0.5941,snip,0.8,Resnet-32,CIFAR-100,2,306672,27396201,0.0050281734230709,0.0075194344446183,5.543381854228622e-05,0.0079917649896056,0.0069757117054295,2.353572415931128e-05,3.2851270145083257e-07,77234.17731290554,18,0.0555555555555555,1.0613913489985871e-06,3.297314266700916e-06,3.2851270145083257e-07,3.407942089637215e-06,150.87158,1732.5007338684682
0.6444,er,0.8,Resnet-32,CIFAR-100,0,306672,21945630,0.0049042625345646,0.0065216257108572,0.0,0.0082775933067312,0.0058674095936184,2.95078799334576e-05,0.0,63225.203559478585,1,1.0,1.1254192789523176e-06,3.306380013901609e-06,0.0,3.4178613972474822e-06,171.24057,1654.490899448089
0.6395,er,0.8,Resnet-32,CIFAR-100,1,306672,22041974,0.0049042625345646,0.0065216257108572,0.0,0.0083944387195085,0.0058998799290843,2.947886203302648e-05,0.0,29831.303402589987,1,1.0,1.1154341709819249e-06,3.306180842887438e-06,0.0,3.3985819912374318e-06,165.9609,1648.4842329423966
0.6451,er,0.8,Resnet-32,CIFAR-100,2,306672,22043712,0.0049042625345646,0.0065216257108572,0.0,0.0083990845099046,0.0058496046400896,2.953845709340873e-05,0.0,59971.18969209905,1,1.0,1.0653415800055246e-06,3.3061772659235304e-06,0.0,3.426108375903044e-06,166.44644,1779.5848003444237
0.6443,erk,0.8,Resnet-32,CIFAR-100,0,306672,22809163,0.0049042625345646,0.0065216257108572,0.0,0.0086810726022695,0.006059801492935,2.878471162993309e-05,0.0,136645.84008361027,1,1.0,1.1041582979144235e-06,3.3046548850550284e-06,0.0,3.4034339776897277e-06,173.44818,1696.0760187417875
0.6528,erk,0.8,Resnet-32,CIFAR-100,1,306672,22622557,0.0049042625345646,0.0065216257108572,0.0,0.0088773784501902,0.0060045378601543,2.9045062423406983e-05,0.0,73860.86741971741,1,1.0,1.1348531559236851e-06,3.305016523475498e-06,0.0,3.407678573894361e-06,176.13623,1775.9280674927595
0.6434,erk,0.8,Resnet-32,CIFAR-100,2,306672,22815487,0.0049042625345646,0.0065216257108572,0.0,0.0089758329506619,0.0060307281628483,2.8747547747947867e-05,0.0,44839.5036363677,1,1.0,1.1154582763566663e-06,3.3046427329148893e-06,0.0,3.4182054949947817e-06,176.25381,1695.439103790257
0.6201,uniform,0.8,Resnet-32,CIFAR-100,0,306672,12679112,0.0049042625345646,0.009860698074816,0.0,0.0097046228474044,0.01442048938443,4.190239490622113e-05,0.0,21596.492328642573,1,1.0,1.3556977617498834e-06,3.339682732120281e-06,0.0,3.4419333485919023e-06,38.968616,920.24266611363
0.6169,uniform,0.8,Resnet-32,CIFAR-100,1,306672,12576480,0.0049042625345646,0.0065183648980017,3.260812855428601e-06,0.0094343568311642,0.012143620472501,4.173931306190336e-05,0.0,21059.37257086244,2,0.5,1.3005408988827055e-06,3.340326360002218e-06,0.0,3.4669951333656434e-06,44.137623,818.9647042427191
0.632,uniform,0.8,Resnet-32,CIFAR-100,2,306672,12646599,0.0049042625345646,0.0065216257108572,0.0,0.0094305986929766,0.0116762617364557,4.185391833705229e-05,7.907264237602538e-08,17256.860460745218,1,1.0,1.310910168902863e-06,3.3398854978046265e-06,7.907264237602538e-08,3.446417700452741e-06,44.096043,858.1280432156115
0.6649,snfs,0.8,Resnet-32,CIFAR-100,0,306672,32595253,0.0049825220430949,0.0065672770908332,0.0033455939896697,0.0083465221147386,0.0042095086667988,2.073618713275674e-05,1.0737759881784014e-06,67199.64543422933,1027,0.0009737098344693,3.328826904517277e-07,3.291492169376556e-06,1.0737759881784014e-06,3.5172395073379698e-06,61.082367,753.5367258845895
0.6673,snfs,0.8,Resnet-32,CIFAR-100,1,306672,32620684,0.0090878854280795,0.0065216257108572,0.0016695361819794,0.0095155270196051,0.0045359563888973,2.07175903914379e-05,0.0,70394.4036384093,513,0.0019493177387914,3.372395216210158e-07,3.291468251863575e-06,0.0,3.520988277389217e-06,61.170322,747.8623036305343
0.6592,snfs,0.8,Resnet-32,CIFAR-100,2,306672,32807479,0.0049042625345646,0.0065248865237126,0.0,0.0078969188702368,0.0050486354041406,2.0642852508563048e-05,0.0,70821.5804643813,1,1.0,3.166052785256441e-07,3.291293710114205e-06,0.0,3.5220155873061387e-06,60.84774,762.702416295779
0.6654,rigl,0.8,Resnet-32,CIFAR-100,0,306672,22813815,0.0143997495695727,0.006824881306412,0.0250723900453905,0.0125564707174139,0.0053068721737245,2.6405919161544917e-05,4.77780678067215e-06,87230.8185758936,7690,0.0001300390117035,3.7036241103075757e-07,3.304645945159538e-06,4.77780678067215e-06,3.361581422792029e-06,84.16554,859.0283536804134
0.6638,rigl,0.8,Resnet-32,CIFAR-100,1,306672,22885094,0.0098085250691292,0.0072553086033286,0.0035445035738508,0.0092561559939408,0.0051747220264858,2.7140131197110133e-05,1.11863206679422e-05,63270.8325586515,1088,0.0009191176470588,3.7206657014262745e-07,3.3045094205377505e-06,1.11863206679422e-05,3.353482824067924e-06,83.53999,873.7275879291933
0.6671,rigl,0.8,Resnet-32,CIFAR-100,2,306672,22893519,0.0054357750299994,0.0065477122137006,0.0002347785255908,0.0071912055110444,0.0065159489023946,2.7629766724665826e-05,1.397775501442133e-06,82776.60906665331,73,0.0136986301369863,3.876674513579375e-07,3.304493339848668e-06,1.397775501442133e-06,3.367164534172891e-06,82.57297,913.7267086303168
0.6707,itop,0.8,Resnet-32,CIFAR-100,1,306672,23376800,0.0115824072624823,0.0065216257108572,0.0066781447279177,0.0108438708463091,0.0064499846001163,2.774438154412589e-05,0.0,76968.63773078436,2049,0.0004880429477794,3.936445231376091e-07,3.3035903099989444e-06,0.0,3.4057062226590867e-06,86.21329,934.0210358530968
0.6701,itop,0.8,Resnet-32,CIFAR-100,2,306672,23021928,0.00490752334742,0.0065216257108572,0.0,0.0092553065060406,0.0059422043192907,2.826169150285427e-05,0.0,120612.66528420208,1,1.0,4.06807784383143e-07,3.304249703984465e-06,0.0,3.390152037856653e-06,86.7823,863.716138468592
0.6463,dsr,0.8,Resnet-32,CIFAR-100,0,306672,19653479,0.0049042625345646,0.0065216257108572,0.0,0.0089106870086461,0.0098221286928385,3.297644359592013e-05,0.0,114972.66552089836,1,1.0,3.6061878066196644e-07,3.3116944321713244e-06,0.0,3.4120718610749533e-06,93.4391,894.9255507439715
0.6479,dsr,0.8,Resnet-32,CIFAR-100,1,306672,19566547,0.0050086085459383,0.0065216257108572,0.0033390723639588,0.0092631571630906,0.0094690187287516,3.268901231750214e-05,0.0,108716.41599302116,1025,0.0009756097560975,3.768477643257866e-07,3.31192049337821e-06,0.0,3.41298153445834e-06,92.939415,933.7634792719196
0.6441,dsr,0.8,Resnet-32,CIFAR-100,2,306672,19731603,0.0049042625345646,0.0065216257108572,0.0033390723639588,0.0095129118500914,0.0091627122236343,3.267732818960357e-05,0.0,64305.90982364687,1025,0.0009756097560975,3.700845604619045e-07,3.3114929750316566e-06,0.0,3.431341826634174e-06,92.77757,929.4997304514412
0.6605,grasp,0.6,Resnet-32,CIFAR-100,0,306672,27270855,0.0049042625345646,0.0065216257108572,0.0,0.0094579726231539,0.0112989123369986,2.6054729986494804e-05,0.0,92944.32368805452,1,1.0,9.764069069924854e-07,3.2974820394347498e-06,0.0,3.4672470459180604e-06,105.83064,1319.8774191600764
0.6556,grasp,0.6,Resnet-32,CIFAR-100,1,306672,27146557,0.0049042625345646,0.0065216257108572,0.0,0.0094086332937175,0.0110111201210525,2.613255712624812e-05,0.0,74499.92254133738,1,1.0,9.604975882855364e-07,3.2976499394094536e-06,0.0,3.4732025386172724e-06,110.626785,1233.9530213073626
0.6643,grasp,0.6,Resnet-32,CIFAR-100,2,306672,27408402,0.0049042625345646,0.0065216257108572,0.0,0.0090814853051265,0.0107846126892038,2.5959165614698384e-05,0.0,75611.35148156394,1,1.0,9.758518056467715e-07,3.2972980178981248e-06,0.0,3.4725226172262344e-06,104.451584,1392.529403165378
0.6599,prospr,0.6,Resnet-32,CIFAR-100,0,306672,40755041,0.0049042625345646,0.0065216257108572,0.0,0.0090973776716357,0.0089490524620009,1.9454981889144848e-05,0.0,104944.21205752192,1,1.0,8.375820522127675e-07,3.285349697386385e-06,0.0,3.4403880510277616e-06,126.88751,1450.911372717429
0.6618,prospr,0.6,Resnet-32,CIFAR-100,1,306672,41677121,0.0049042625345646,0.0065216257108572,0.0,0.0090530245599258,0.0092688264143773,1.9139143913174723e-05,0.0,127198.07864182846,1,1.0,8.426482554232972e-07,3.2848068352430898e-06,0.0,3.4562136642391e-06,128.84392,1460.566428834484
0.6635,prospr,0.6,Resnet-32,CIFAR-100,2,306672,35545209,0.0049042625345646,0.0067303177336046,0.0,0.0079922726013511,0.0089910288613016,2.0738906151512407e-05,0.0,97395.2869458441,1,1.0,9.174986783328678e-07,3.288946042098005e-06,0.0,3.38502143600481e-06,129.72742,1675.0579680449002
